Datetime,Tweet Id,Text,Username,url
2022-01-19 19:13:54+00:00,1483880415458963470,@MarkCrudele we want to donate our Emmy to the cause #StopAsianHate,DukeofNewYork4,https://twitter.com/DukeofNewYork4/status/1483880415458963470
2022-01-19 19:06:49+00:00,1483878631390728193,"@timburchett Most PPE is made in China 🇨🇳 
And so is your iPhone #littletimmy🤦🏼‍♀️ 
#StopAsianHate #stopRacism",ansue67,https://twitter.com/ansue67/status/1483878631390728193
2022-01-19 19:04:30+00:00,1483878047703048210,#StopAsianHate https://t.co/dFBcOHo2S5,tammy_marchand,https://twitter.com/tammy_marchand/status/1483878047703048210
2022-01-19 19:04:13+00:00,1483877976114704388,@EugeneCho Omg I’m so sorry this is happening😢😢#StopAsianHate,tammy_marchand,https://twitter.com/tammy_marchand/status/1483877976114704388
2022-01-19 19:02:05+00:00,1483877438081814530,#StopAsianHate https://t.co/y4iDVyBFeG,TreyLoJ,https://twitter.com/TreyLoJ/status/1483877438081814530
2022-01-19 18:58:44+00:00,1483876598919360512,"It’s the same with Marvel too. I think that’s what the WWE were capitalizing on but it looks like McMahon and company failed badly on this.🤷‍♂️ 

#WrestlingCommunity 
#WrestlingTwitter 
#StopAsianHate 
#stereotypes https://t.co/n46hlxjIOn https://t.co/ASCSuuQwA4",EVELDETH,https://twitter.com/EVELDETH/status/1483876598919360512
2022-01-19 18:41:31+00:00,1483872263699152898,I’ll be dropping an article on #asianhatecrimes tomorrow and how they’ve nearly doubled in the past year. Furthermore exploring the causes and inviting you to explore solutions behind it. #stopasianhate https://t.co/iQkz07DgN7,DebbiAlmontaser,https://twitter.com/DebbiAlmontaser/status/1483872263699152898
2022-01-19 18:41:12+00:00,1483872184833564677,#StopAsianHate https://t.co/vo8wn01TEk,Cotaaze,https://twitter.com/Cotaaze/status/1483872184833564677
2022-01-19 18:36:01+00:00,1483870880501538820,#StopAsianHate https://t.co/g5Wg0lrHdl,girl_nenny,https://twitter.com/girl_nenny/status/1483870880501538820
2022-01-19 18:31:56+00:00,1483869853043859460,@RealsimwivesW @JustinPolls7 Oh my word… I have my opinions but I’ll stfu #StopAsianHate 🥱,misscdc_,https://twitter.com/misscdc_/status/1483869853043859460
2022-01-19 18:13:33+00:00,1483865225371729920,@Rana4NY #StopAsianHate   🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼,DukeofNewYork4,https://twitter.com/DukeofNewYork4/status/1483865225371729920
2022-01-19 18:01:38+00:00,1483862226888900608,Let's call a thing a thing. #StopAsianHate https://t.co/VKZXv1FCEB,BerlindaMc,https://twitter.com/BerlindaMc/status/1483862226888900608
2022-01-19 17:55:26+00:00,1483860668004864001,#StopAsianHate https://t.co/W2Ja6CVRFo,ModerateMuslim_,https://twitter.com/ModerateMuslim_/status/1483860668004864001
2022-01-19 17:51:37+00:00,1483859704614957057,"#StopAsianHate #StopAsianHateCrimes
#StopAAPIHate #SilenceIsViolence #TheyCantBurnUsAll🔥
#AsianTwitter #MichelleGo https://t.co/MQtZhMNgJe",JoyceTakako,https://twitter.com/JoyceTakako/status/1483859704614957057
2022-01-19 17:49:25+00:00,1483859153093279745,#StopAsianHate,_kinography_,https://twitter.com/_kinography_/status/1483859153093279745
2022-01-19 17:48:45+00:00,1483858984767533067,I'm stunned. This person from India started arguing with me about how great their country is and then said all of this. WTF?! What is wrong with people?! #racism #racist #stopracism #Disgusting #StopAsianHate https://t.co/vnOfb9oTrG,rebecca53063094,https://twitter.com/rebecca53063094/status/1483858984767533067
2022-01-19 17:43:40+00:00,1483857705630642176,#stopasianhate though?? https://t.co/jXyPzwhowd,ij_ldn,https://twitter.com/ij_ldn/status/1483857705630642176
2022-01-19 17:43:40+00:00,1483857703969730561,#StopAsianHateCrimes #StopAsianHate https://t.co/cb5dI0T0g6,caro4ontario,https://twitter.com/caro4ontario/status/1483857703969730561
2022-01-19 17:43:21+00:00,1483857626391744513,When will it end? 😔 #StopAsianHate https://t.co/Gy8qcvPVC1,ENVY206,https://twitter.com/ENVY206/status/1483857626391744513
2022-01-19 17:39:40+00:00,1483856699958210567,#StopAsianHate https://t.co/eWRBcZSQ4h,EKINSB1,https://twitter.com/EKINSB1/status/1483856699958210567
2022-01-19 17:30:11+00:00,1483854312392511495,"It's TOMORROW, Jan 20! Don't miss out on our free #webinar. @meifongwriter will moderate a panel of #trailblazers. Register now! https://t.co/7PewNVVjYc

Hosts: #1990institute &amp; @USCET 
#aapi #representationmatters #journalists #journalism #stopasianhate #stopaapihate #meifong https://t.co/pfKjBvdNcK",1990Institute,https://twitter.com/1990Institute/status/1483854312392511495
2022-01-19 17:22:20+00:00,1483852337336750085,#BlackLivesMatter  #StopAsianHate https://t.co/wREHAt6WNd,MariaMa73613094,https://twitter.com/MariaMa73613094/status/1483852337336750085
2022-01-19 17:19:46+00:00,1483851690986065922,#BlackLivesMatter  #StopAsianHate https://t.co/14aynkmA3c,MariaMa73613094,https://twitter.com/MariaMa73613094/status/1483851690986065922
2022-01-19 17:18:14+00:00,1483851305210814467,"Accidents happen 🤷🏽‍♂️

#StopBlackHate #StopAsianHate #CantWeAllGetAlong 🤝 https://t.co/zgdsJK83pR",IHateMe2Nigga,https://twitter.com/IHateMe2Nigga/status/1483851305210814467
2022-01-19 17:17:29+00:00,1483851114625777673,#StopAsianHate https://t.co/kqE50hfMZn,Destiny43858919,https://twitter.com/Destiny43858919/status/1483851114625777673
2022-01-19 17:17:20+00:00,1483851079104311298,#BlackLivesMatter  #StopAsianHate https://t.co/P9lbuM7czE,MariaMa73613094,https://twitter.com/MariaMa73613094/status/1483851079104311298
2022-01-19 17:10:59+00:00,1483849479291736064,#StopAsianHate https://t.co/NCCIYJHaTA,YUNGcoke,https://twitter.com/YUNGcoke/status/1483849479291736064
2022-01-19 17:08:49+00:00,1483848933881397250,Let Fox News tell it it’s just black dems &amp; their people out here doing the Asian hate. HA! #StopAsianHate https://t.co/WWpXXsGEDh,Westlooppapi,https://twitter.com/Westlooppapi/status/1483848933881397250
2022-01-19 17:06:36+00:00,1483848379570524163,"Why isn’t there an Asian person at the school of #Euphoria? I love this show but there’s not an Asian character in sight and this show is suppose to be diverse? 

#EuphoriaHBOMax #asianrepresentatioatters #StopAsianHate #Zendaya #euphoriarant https://t.co/dH2Rxw5sdI",amymyxee,https://twitter.com/amymyxee/status/1483848379570524163
2022-01-19 17:00:00+00:00,1483846718009626634,"Hate against Asian American Pacific Islander (AAPI) populations have risen during the COVID-19 pandemic. Together, we can stop it.
Learn how and report a hate incident in your language at https://t.co/rkkiQQDv6d
#Respond2Racism #StopAAPIHate #StopAsianHate https://t.co/rnbZ3JBBNm",Respond2Racism,https://twitter.com/Respond2Racism/status/1483846718009626634
2022-01-19 16:56:09+00:00,1483845746432610305,"A gentle reminder for this Wednesday— We Belong 💛 
📸: @yazmany 
*
*
*
#theyellowwhistle #webelong #stopaapihate #stopasianhate #justice #socialjustice #socialimpact #protection #safety #community #activism #socialactivism https://t.co/5tbWFNEdWq",yellow_whistle,https://twitter.com/yellow_whistle/status/1483845746432610305
2022-01-19 16:52:55+00:00,1483844935010983944,Yiiiikes. I bet she had #stopasianhate posts months later 🙄 https://t.co/82bXImKeIM,JOY_NtheMorning,https://twitter.com/JOY_NtheMorning/status/1483844935010983944
2022-01-19 16:47:36+00:00,1483843594905526272,@bettersoma Where's the #StopAsianHate campaign,213_aplusone,https://twitter.com/213_aplusone/status/1483843594905526272
2022-01-19 16:46:49+00:00,1483843398167834625,Sarinya Srisakul joined the @FDNY in 2005 and was the department's only female Asian American firefighter for over a decade. She wants you to know what to do if you fall or you're pushed onto the subway tracks. #StopAsianHate https://t.co/MCVtb062U1 https://t.co/NYBK45xlfo,kintarasu,https://twitter.com/kintarasu/status/1483843398167834625
2022-01-19 16:37:46+00:00,1483841120983564292,"What happened to her is just...unspeakable. May she rest in peace. #StopAsianHate 

https://t.co/zqptggjYKc https://t.co/yVkqF7uwdc",freckled_out,https://twitter.com/freckled_out/status/1483841120983564292
2022-01-19 16:35:34+00:00,1483840566270083078,this is why they need to stop this #StopAsianHate after every isolated incident. Black ppl don’t do this to anyone 😂 https://t.co/xtpffyCsfn,Jada_london,https://twitter.com/Jada_london/status/1483840566270083078
2022-01-19 16:32:00+00:00,1483839671603974151,"LET'S STOP VIOLENCE TOGETHER!
We invite all professionals on violence and slavery to join the international study.
Please, contact us for sharing information or an interview!
CLIMATE@CREATIVESOCIETY.COM
#ViolenceAgainstWomen
#violences #slavery #trafficking #people #StopAsianHate https://t.co/dAIOJSP2WN",ViaTori772,https://twitter.com/ViaTori772/status/1483839671603974151
2022-01-19 16:30:54+00:00,1483839395715182592,"#MichelleAlyssaGo and the faces of other murdered #AAPI in NYC

#StopAsianHate #StopAAPIHate #HateisAVirus https://t.co/0QCVXbbveQ",Consider8Media,https://twitter.com/Consider8Media/status/1483839395715182592
2022-01-19 16:16:06+00:00,1483835667805261829,She  was the main one trying to reprimand (rightly so ) Mary Cosby. But it’s #StopAsianHate still right ? SMH  @RHOSLC @BravoTV https://t.co/wkNzyGnnjd,EMCEE_PHATTUMS,https://twitter.com/EMCEE_PHATTUMS/status/1483835667805261829
2022-01-19 16:12:32+00:00,1483834772732399622,"hey @BLMLA and @TheDemocrats @OccupyDemocrats where yall at? Say her name #BriannaKupfer yall seem awfully silent. Also, where did #stopasianhate go black community? #WednesdayMotivation #wednesdaythought #Wednesdayvibe #WeDoMoreWednesdays",LuciusMarcus4,https://twitter.com/LuciusMarcus4/status/1483834772732399622
2022-01-19 16:11:52+00:00,1483834603450339338,#StopAsianHate https://t.co/RJMWByZ7NR,dianapop,https://twitter.com/dianapop/status/1483834603450339338
2022-01-19 16:06:58+00:00,1483833371411292160,"#enoughisenough
#stopasianhate
#AsianLivesMatter too https://t.co/W0WZpWsnW6",loumtaylor1,https://twitter.com/loumtaylor1/status/1483833371411292160
2022-01-19 15:54:21+00:00,1483830195756883973,"R.I.P This hate must end NOW!!
#StopAsianHate https://t.co/3JPt3RIlcI",anngcole3,https://twitter.com/anngcole3/status/1483830195756883973
2022-01-19 15:53:18+00:00,1483829933138976770,"@ryan_odagawa @EvelynYang @jdschang The narrative of #StopAsianHate has little to do with what is afflicting Asian-American communities, property &amp; street crime, &amp; more to do with a political message.

Asian-Americans are being hounded on the streets and @EvelynYang &amp; hubby are trying to score political points.",MarkSimonHK,https://twitter.com/MarkSimonHK/status/1483829933138976770
2022-01-19 15:51:22+00:00,1483829443621621764,@dotorii_muk All of these hate crimes need to be BLASTED everywhere.  I keep seeing them discussed on Twitter and not publicized by major news sources.   #StopAsianHate  #StopAsianHateCrimes  #StopAAPIHate,TheTrumpReaper,https://twitter.com/TheTrumpReaper/status/1483829443621621764
2022-01-19 15:47:39+00:00,1483828510779219974,#StopAsianHate,savyg1,https://twitter.com/savyg1/status/1483828510779219974
2022-01-19 15:47:08+00:00,1483828377945579525,@jreambig_ Yup. It doesn’t help the #StopAsianHate movement lol it’s frustrating because the other Asians are now affected by the actions of these Chinese people who aren’t even in the US smh,DomDolla22,https://twitter.com/DomDolla22/status/1483828377945579525
2022-01-19 15:45:57+00:00,1483828080024109057,#StopAsianHate https://t.co/Q6pWFUpNG1,ridalen,https://twitter.com/ridalen/status/1483828080024109057
2022-01-19 15:34:51+00:00,1483825289255960584,"On Friday come to remember Yao Pan Ma who succumbed to an unprovoked attack on 125th Street. In this uniquely diverse neighborhood, Harlem residents call for unity, safety, and fair allocation of resources. Please retweet #YaoPanMa #mentalhealth #homelessness #StopAsianHate https://t.co/UeZg8TIwYm",umasianalliance,https://twitter.com/umasianalliance/status/1483825289255960584
2022-01-19 15:32:23+00:00,1483824668259889154,"Heartbreaking. 
#StopAsianHate https://t.co/gboXYjcNen",TurboTweetie,https://twitter.com/TurboTweetie/status/1483824668259889154
2022-01-19 15:29:50+00:00,1483824024111169536,#StopAsianHate  tho amirite 🤨 https://t.co/CTMGUlRRMq,WillieBeemun,https://twitter.com/WillieBeemun/status/1483824024111169536
2022-01-19 15:25:38+00:00,1483822968635596800,Trump was saying China virus. It was a national emergency. Hate crimes everywhere. #StopAsianHate the media said. Then videos like this poured in and the media caved. The likes of @CNN and @MSNBC don't care if it doesn't fit THEIR narrative. https://t.co/1wghsL4mrq,TypicalHB,https://twitter.com/TypicalHB/status/1483822968635596800
2022-01-19 15:20:51+00:00,1483821766413799428,@TheNBACentral #StopAsianHate right?,2002HHHowie,https://twitter.com/2002HHHowie/status/1483821766413799428
2022-01-19 15:19:24+00:00,1483821399047290880,@TheNBACentral #StopAsianHate 🤔,JayboSaid,https://twitter.com/JayboSaid/status/1483821399047290880
2022-01-19 15:16:17+00:00,1483820615220043784,#stopasianhate https://t.co/pKkr6kkaEs,mental_floss817,https://twitter.com/mental_floss817/status/1483820615220043784
2022-01-19 15:15:08+00:00,1483820326475681806,"📣 New Podcast! ""Reflections on 2021, Predictions for 2022"" on @Spreaker #asian #asianamerican #entertainment #film #popculture #representationmatters #stopaapihate #stopasianhate #stopasianhatecrimes #tv https://t.co/Z8REPn28Na",LDDpodcast,https://twitter.com/LDDpodcast/status/1483820326475681806
2022-01-19 15:06:16+00:00,1483818096217534469,"Racial solidarity is joke and a pipe dream. 

As in crack pipe, cuz you gotta be high as motherfucka to think that shit will ever happen. 

Anti blackness is a global issue and non black minorities/POC are some of the biggest culprits.

Remember this when they say #StopAsianHate https://t.co/KDIrMAZIp3",RandallSharp15,https://twitter.com/RandallSharp15/status/1483818096217534469
2022-01-19 15:05:55+00:00,1483818007386374151,"Michelle Go is her name. 

Asian Women should be able to exist in public without violence. 

#StopAsianHate https://t.co/rci5sEAH01",bfchangTO,https://twitter.com/bfchangTO/status/1483818007386374151
2022-01-19 15:05:00+00:00,1483817775634153484,"Off-duty NYC Cop Riggs Kwong pummels Middle Eastern drunk driver while hurling bigoted anti-Muslim slurs
#NoBlackAgendaNoVote #StopAsianHate 🤔
#EndQualifiedImmunity #AsianRacism #Reparations
 https://t.co/LFm64ocFk7 @AfrDiasporaNews",Xpressionable,https://twitter.com/Xpressionable/status/1483817775634153484
2022-01-19 15:03:45+00:00,1483817461715775491,#StopAsianHate https://t.co/8LcBNinZnp,_CamGranger,https://twitter.com/_CamGranger/status/1483817461715775491
2022-01-19 15:03:04+00:00,1483817288453218307,"#NeverForget … and let’s do better. ✊🏽
#StopAsianHate 
https://t.co/9sYc95bnHA",DrRayMD,https://twitter.com/DrRayMD/status/1483817288453218307
2022-01-19 15:01:40+00:00,1483816935917768704,"@PalmerReport 

#StopAsianHate 

#StopAsianHateCrimes",PaulaDuvall2,https://twitter.com/PaulaDuvall2/status/1483816935917768704
2022-01-19 15:00:10+00:00,1483816558346465282,"#StopAsianHate in CA is sadly nothing new.

1930, on this date:

https://t.co/8zrQdbzoIE",shava23,https://twitter.com/shava23/status/1483816558346465282
2022-01-19 14:58:35+00:00,1483816161041072130,#nyc #TimesSquare #StopAsianHate #michellego 🙏🏼 https://t.co/VqRmBb5YmN,bohluklyn,https://twitter.com/bohluklyn/status/1483816161041072130
2022-01-19 14:49:47+00:00,1483813948050792452,"Hey @JujuChangABC
@DionLimTV #StopAsianHate
You are all suspiciously quiet on this one.

https://t.co/HCYkMpe2II",Kevinkare42,https://twitter.com/Kevinkare42/status/1483813948050792452
2022-01-19 14:47:29+00:00,1483813369958354950,"THIS IS SICK. I wished I lived in Salt Lake City, I swear. Jennie needs her shyt dragged. Black People, STOP WITH THE “PEOPLE OF COLOR” nonsense!! All of these groups really wanna be white and think like THIS. #RHOSLC #jennienguyen #StopAsianHate #AntiBlackRacism https://t.co/2upRqg8ZLv",TruthReigns0,https://twitter.com/TruthReigns0/status/1483813369958354950
2022-01-19 14:44:40+00:00,1483812659573186562,"Not surprised. But
#StopAsianHate amiright????

Again..when is it time to talk about the Asian community's problem with antiblackness? https://t.co/zXlJIdm1Xj",goodbyejehovah,https://twitter.com/goodbyejehovah/status/1483812659573186562
2022-01-19 14:38:49+00:00,1483811185136914436,@TheNBACentral @tariqnasheed but we got to #StopAsianHate,Trippychef412,https://twitter.com/Trippychef412/status/1483811185136914436
2022-01-19 14:38:23+00:00,1483811078366801930,#StopAsianHate #nyc #michellego 🙏🏼 ❤️ https://t.co/qWtv7JKSgK,bohluklyn,https://twitter.com/bohluklyn/status/1483811078366801930
2022-01-19 14:38:14+00:00,1483811039250567171,"I’m seeing beatings, robberies, and murders of Asian people everyday. What happened to all that funding that was supposed to #StopAsianHate? 

Does money solve anything? 
If not, then what will?",MasMoriya,https://twitter.com/MasMoriya/status/1483811039250567171
2022-01-19 14:37:40+00:00,1483810899286757377,@TheMMQBL #StopAsianHate tho,Trippychef412,https://twitter.com/Trippychef412/status/1483810899286757377
2022-01-19 14:35:38+00:00,1483810387510374401,People like @JennieNguyenLuv love being racist to the very people who made a way for people like HER to FLEE their countries. The thanks we get is…..#StopAsianHate #AntiBlackRacism #RHOSLC https://t.co/XCv5Jm4KvI,TruthReigns0,https://twitter.com/TruthReigns0/status/1483810387510374401
2022-01-19 14:34:01+00:00,1483809980323180545,1 step closer. A unanimous 9 votes YES to pass SB490. We must include #aapi history in our #education curriculum.  I’m grateful for these two inspiring leaders for their support and guidance: @AnnaForFlorida @LindaStewartFL #florida let’s get HB281 on the agenda! #StopAsianHate https://t.co/WQhqJBcXSy,SifuMimiChan,https://twitter.com/SifuMimiChan/status/1483809980323180545
2022-01-19 14:28:16+00:00,1483808531530854404,#StopAsianHate   Stupid  you don’t own this country  Asian belong here just like you do  . #LoveThyNeighbor,alik_rainey,https://twitter.com/alik_rainey/status/1483808531530854404
2022-01-19 14:20:25+00:00,1483806557452349444,"On Friday come to remember Yao Pan Ma who succumbed to an unprovoked attack on 125th Street. In this uniquely diverse neighborhood, Harlem residents call for unity, safety, and fair allocation of resources. Please retweet
#YaoPanMa #mentalhealth #homelessness #StopAsianHate https://t.co/1sUCGbUwIp",umasianalliance,https://twitter.com/umasianalliance/status/1483806557452349444
2022-01-19 14:09:34+00:00,1483803825232388098,I hope Jennie gets eaten alive at the #RHOSLC reunion. I’m hoping Jen Shah will have the balls like she does when she screams on everyone else all the time. Especially having Black sons and a husband. #RHOSLC #jennienguyen #StopAsianHate #StopAsianANTIBLACKHate https://t.co/eoOBZw8WNe,TruthReigns0,https://twitter.com/TruthReigns0/status/1483803825232388098
2022-01-19 14:05:21+00:00,1483802763452633089,@TheNBACentral #StopAsianHate,FBA_Ally,https://twitter.com/FBA_Ally/status/1483802763452633089
2022-01-19 14:01:35+00:00,1483801816076795905,This is all very sad. None of these crimes should have ever happened. I pray God protect us from more crimes like this. #StopAsianHate https://t.co/R9Lf9Fak5G,NelNieves,https://twitter.com/NelNieves/status/1483801816076795905
2022-01-19 14:01:22+00:00,1483801760309428226,"I said the same thing. I could imagine what her and her wife jaw, funny looking ass husband be talking about at the dinner table. #RHOSLC #jennienguyen #StopAsianHate https://t.co/UcN777EADj",TruthReigns0,https://twitter.com/TruthReigns0/status/1483801760309428226
2022-01-19 14:00:37+00:00,1483801572635250692,"Your home is here. We will fight to ensure all New Yorkers feel safe, protected, and empowered.

Hate has no place here.
#StopAsianHate https://t.co/Mo79bQRUJp",BellevueHosp,https://twitter.com/BellevueHosp/status/1483801572635250692
2022-01-19 14:00:00+00:00,1483801418746245124,🗣️ You can #Respond2Racism in real life by stepping in to check in with the victim and show that they’re not alone. Make eye contact and ask if they need help. #StopAsianHate https://t.co/3Cl5PcK5hs https://t.co/4Qz7RPUhcn,Respond2Racism,https://twitter.com/Respond2Racism/status/1483801418746245124
2022-01-19 13:58:07+00:00,1483800945876213766,It’s obvious why Jennie had so much vitriol for Mary when she was giving her a compliment. Trying to make a thing a thing. She hates Black people. I’m glad Mary doubled down too. It’s time for the ENTIRE cast to distance themselves. #StopAsianHate #AntiBlackRacistAsian #RHOSLC https://t.co/lY5I9WKimN,TruthReigns0,https://twitter.com/TruthReigns0/status/1483800945876213766
2022-01-19 13:57:37+00:00,1483800817585070082,👇🏼That’s what I’m talkin’ about. #SayHerName #VotingRightsAct #abortionrights #BLM #StopAsianHate #TurnTexasBlue2022 #VoteBlueIn2022 #DemocracyInDanger https://t.co/Zh6Fk3EN8R,Squires2022,https://twitter.com/Squires2022/status/1483800817585070082
2022-01-19 13:56:43+00:00,1483800592543846410,Kijk nu terug! Samen Tegen Racisme #5 #StopAsianHate: naar begrip van anti-Aziatisch racisme https://t.co/mj9oU2fPEx,De_Zwijger,https://twitter.com/De_Zwijger/status/1483800592543846410
2022-01-19 13:55:53+00:00,1483800383583490048,@Timcast #StopAsianHate,Jack63342895,https://twitter.com/Jack63342895/status/1483800383583490048
2022-01-19 13:48:57+00:00,1483798635720622086,I just told a chick just yesterday to STOP USING THE POC TERM when these same “POC” 🙄 are only “POC” when it’s convenient. It’s usually when they’re not being Anti-Black. There is NO SUCH THING AS POC for Christ sakes! #StopAsianHate #JennieNguyen #AntiBlackRacism #RHOSLC https://t.co/bHu7cAiQLB,TruthReigns0,https://twitter.com/TruthReigns0/status/1483798635720622086
2022-01-19 13:44:09+00:00,1483797428088324101,But #StopAsianHate huh?? Jennie from #RHOSLC should get punched right in her SLANTED EYES for this sh!t. Asians are one of thee most anti-black groups but yet get a protected bill to protect their racist idealogies. #jennienguyen https://t.co/K8FaqYYSU2,TruthReigns0,https://twitter.com/TruthReigns0/status/1483797428088324101
2022-01-19 13:43:11+00:00,1483797185414111234,@yoboynex #StopAsianHate,juicygirI,https://twitter.com/juicygirI/status/1483797185414111234
2022-01-19 13:41:30+00:00,1483796762565300225,"I'm emotional damaged by this Indians that think they are better than us Asians 
#asianhate #StopAsianHate https://t.co/LJ3iSm8FO3",maeying_0308,https://twitter.com/maeying_0308/status/1483796762565300225
2022-01-19 13:40:00+00:00,1483796384889425921,#StopAsianHate 😂😂 https://t.co/yBMb6SRLGU,Loc_Goals,https://twitter.com/Loc_Goals/status/1483796384889425921
2022-01-19 13:30:04+00:00,1483793887021969412,"My friends and allies: Before our day begins let us commit ourselves to situational awareness and be prepared to act boldly. This must stop.

#StopAsianHate 

https://t.co/7Rn0Qp3z5Z",Matt_In_China,https://twitter.com/Matt_In_China/status/1483793887021969412
2022-01-19 13:27:49+00:00,1483793318341451778,"#StopAsianHate 
R.I.P. Michelle Aylssa Go",5mxgiMYgPDrWB4n,https://twitter.com/5mxgiMYgPDrWB4n/status/1483793318341451778
2022-01-19 13:27:25+00:00,1483793220517703681,LeafyIsHere: @rkyncl How can I appeal a channel suspension? I was targeted and false flagged by an alt-right racist hate mob around 9 months ago (Around the height of covid) and my channel got suspended. #StopAsianHate,endmysufferin2,https://twitter.com/endmysufferin2/status/1483793220517703681
2022-01-19 13:24:58+00:00,1483792603439063041,"@Air_Jay13 I will never feel sorry for them ppl. I know most of them naturally hate ppl that look like me. No reason, just evil. So when MSNBC and CNN be doing those fake ass #stopasianhate stories, I’m not moved🤷🏾‍♂️",JoeyOcho305,https://twitter.com/JoeyOcho305/status/1483792603439063041
2022-01-19 13:21:10+00:00,1483791645342584832,"@NYDailyNews If they are psychotic, how come they keep targeting Asians?

if they are targeting a certain group of people, sounds pretty calculated and not psychotic at all. 

#StopAsianHate",swingline2020,https://twitter.com/swingline2020/status/1483791645342584832
2022-01-19 13:16:32+00:00,1483790478743060480,@TheNBACentral #StopAsianHate lol,xenoknock830,https://twitter.com/xenoknock830/status/1483790478743060480
2022-01-19 13:11:27+00:00,1483789201506189316,#nyc #StopAsianHate #StopAAPIHate RIP Michelle Go 🙏🏼 #michellego ❤️ https://t.co/EZGhtQ3fMv,bohluklyn,https://twitter.com/bohluklyn/status/1483789201506189316
2022-01-19 12:50:01+00:00,1483783805555163140,@rkyncl How can I appeal a channel suspension? I was targeted and false flagged by an alt-right racist hate mob around 9 months ago (Around the height of covid) and my channel got suspended. #StopAsianHate,LeafyIsHere,https://twitter.com/LeafyIsHere/status/1483783805555163140
2022-01-19 12:23:02+00:00,1483777017032097794,It was sad to hearing that daily moth announced on the news about that terrible happened. I am praying for her. Rest In Peace.😔🙏 #StopAsianHate https://t.co/8CiKoLOFD3,antonio07341176,https://twitter.com/antonio07341176/status/1483777017032097794
2022-01-19 12:20:39+00:00,1483776414805594114,"Why is there radio silence from the Biden administration + diversity, equity and inclusion advocates #DEI when it comes to black-on-Asian crime? There will be no racial solidarity until this is addressed. Ignoring it doesn't make it less real! #StopAsianHate",MamaLiberty2,https://twitter.com/MamaLiberty2/status/1483776414805594114
2022-01-19 12:14:29+00:00,1483774863299031043,@NYCMayor we must help not perpetuate stigma against mental illness &amp; homelessness. Mentally Ill people are  statistically more likely to be victims than perpetrators of violence. We just don’t hear their stories- must also be part of discussion. #StopAsianHate #mentalhealth #homelessness,pharoharoldo,https://twitter.com/pharoharoldo/status/1483774863299031043
2022-01-19 11:48:53+00:00,1483768421548544001,As a mother of a Asian son -I am so shocked and worry for him daily #StopAsianHate https://t.co/sgP6ios8FC,ecohillbilly1,https://twitter.com/ecohillbilly1/status/1483768421548544001
2022-01-19 11:30:04+00:00,1483763687219474437,"A ""one shot"" comic coming from Constant Hustle Comics in late 2022/2023...  We are real storytellers.  Say less.   Hustle more.
#itsallaboutthehustle #blacknerds #indiecomics
#blackownedbusiness #stopasianhate #SpiderManNoWayHome  #marveluniverse 
https://t.co/AGQ5VNamVM https://t.co/WT3q6JUgV4",CHustleComics,https://twitter.com/CHustleComics/status/1483763687219474437
2022-01-19 11:27:42+00:00,1483763090499854337,"@mhdksafa This is what made it “click” in my head. This is why we still have to say, #BlackLivesMatter #StopAsianHate #stopantisemitism https://t.co/4mw7HhIJbF",cw_janene,https://twitter.com/cw_janene/status/1483763090499854337
2022-01-19 11:19:41+00:00,1483761072750354439,"#TheBookofBobbaFett 
Gina Carano, Ming-Na Wen... Jon Faverau, like me, likes em thicc.
#StopAsianHate",mfly1971,https://twitter.com/mfly1971/status/1483761072750354439
2022-01-19 11:18:30+00:00,1483760775713935363,Remember when #stopasianhate was a thing until they realized most of the offenders were black. https://t.co/F0s4ddeZkb,Hailseastar,https://twitter.com/Hailseastar/status/1483760775713935363
2022-01-19 11:18:02+00:00,1483760656453373954,WHY THE FUCK DID NETFLIX REMOVE AHS THIS IS A HATE CRIME #StopAsianHate,cinegosling,https://twitter.com/cinegosling/status/1483760656453373954
2022-01-19 11:00:31+00:00,1483756249766371337,#Minnesota #StopAsianHate  #stopaapihate I am just absolutely livid! @BettyKPIX @MrAndyNgo @andrewphung @EugeneLeeYang #LGBT #lgbtq https://t.co/zvMbGPl0lY,bohluklyn,https://twitter.com/bohluklyn/status/1483756249766371337
2022-01-19 11:00:00+00:00,1483756120707579904,"🗣 You can #Respond2Racism online or in real life by identifying racist jokes that perpetuate biases. 
Break down the perpetrator’s thought process by asking: ”That joke doesn’t make sense to me, can you explain it?” #StopAsianHate 
https://t.co/3Cl5PcK5hs https://t.co/k1949NXecK",Respond2Racism,https://twitter.com/Respond2Racism/status/1483756120707579904
2022-01-19 10:34:58+00:00,1483749820267470849,@GovKathyHochul @CCCNY1904 @WadeLi131 Please stop the senseless slaughter in the subways and on the streets. #StopAsianHate,markwalllem,https://twitter.com/markwalllem/status/1483749820267470849
2022-01-19 10:18:26+00:00,1483745659442249733,Let’s not become numb to acts of violence and the tremendous amounts of trauma we are experiencing. We should not be living like this. #StopAsianHate #BlackLivesMatter,HuangJaz,https://twitter.com/HuangJaz/status/1483745659442249733
2022-01-19 09:46:43+00:00,1483737679556657153,"Black athletes are welcomed to China for the #Olympics by the people. 

#CCP #StopAsianHate #WednesdayMotivation https://t.co/69PZlV9S6u",kingchuck810,https://twitter.com/kingchuck810/status/1483737679556657153
